year,wrkstat,marital,childs,age,educ,sex,race
2006,working full time,divorced,3.0,51.0,14.0,male,white
2006,working full time,never married,1.0,22.0,11.0,male,white
2006,retired,widowed,3.0,67.0,13.0,female,white
2006,working full time,married,0.0,29.0,16.0,male,other
2006,retired,widowed,3.0,76.0,12.0,female,white
2006,working full time,married,0.0,27.0,14.0,female,white
2006,working full time,divorced,2.0,51.0,12.0,female,white
2006,in school,never married,0.0,21.0,15.0,female,white
2006,retired,widowed,2.0,89.0,18.0,female,white
2006,working full time,divorced,2.0,61.0,14.0,female,white
2006,retired,married,3.0,77.0,14.0,female,white
2006,working full time,married,0.0,30.0,18.0,male,white
2006,working full time,divorced,0.0,58.0,19.0,male,white
2006,"unemployed, laid off, looking for work",married,0.0,49.0,20.0,female,white
2006,keeping house,divorced,4.0,70.0,12.0,female,white
2006,working full time,divorced,0.0,46.0,19.0,female,white
2006,retired,divorced,4.0,75.0,9.0,male,white
2006,working part time,never married,3.0,25.0,10.0,female,white
2006,working full time,married,4.0,41.0,17.0,female,other
2006,retired,never married,0.0,67.0,18.0,female,white
2006,working part time,divorced,1.0,60.0,20.0,female,white
2006,working full time,married,2.0,56.0,10.0,female,white
2006,in school,never married,0.0,25.0,17.0,female,white
2006,keeping house,widowed,2.0,67.0,12.0,female,white
2006,retired,married,0.0,55.0,13.0,female,white
2006,keeping house,divorced,2.0,40.0,18.0,female,white
2006,working full time,married,2.0,34.0,14.0,female,other
2006,retired,married,4.0,73.0,12.0,male,white
2006,working full time,married,2.0,34.0,13.0,male,white
2006,working full time,married,2.0,56.0,12.0,female,white
2006,working part time,married,0.0,33.0,12.0,female,other
2006,working full time,married,3.0,36.0,13.0,female,other
2006,working full time,married,2.0,44.0,2.0,male,other
2006,other,married,2.0,69.0,14.0,female,white
2006,working full time,married,2.0,23.0,13.0,female,other
2006,working full time,married,0.0,53.0,20.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,44.0,16.0,female,white
2006,keeping house,divorced,1.0,43.0,12.0,female,white
2006,other,divorced,0.0,51.0,12.0,female,white
2006,working part time,divorced,3.0,40.0,6.0,female,other
2006,working part time,divorced,4.0,51.0,12.0,female,white
2006,in school,never married,0.0,21.0,14.0,female,white
2006,working full time,married,2.0,48.0,14.0,female,white
2006,working full time,never married,0.0,21.0,12.0,female,white
2006,working full time,married,0.0,63.0,0.0,male,other
2006,working part time,divorced,0.0,29.0,13.0,male,other
2006,working full time,married,2.0,32.0,13.0,male,white
2006,retired,married,4.0,67.0,10.0,male,white
2006,retired,married,4.0,82.0,16.0,female,white
2006,retired,widowed,3.0,89.0,12.0,female,white
2006,working full time,married,3.0,60.0,14.0,female,white
2006,retired,never married,0.0,63.0,12.0,male,white
2006,working full time,married,4.0,44.0,18.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,1.0,56.0,16.0,female,white
2006,working full time,married,1.0,47.0,20.0,male,white
2006,working full time,never married,0.0,29.0,17.0,male,white
2006,working full time,divorced,6.0,43.0,20.0,male,black
2006,in school,never married,0.0,26.0,19.0,male,white
2006,retired,divorced,3.0,60.0,16.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",divorced,1.0,34.0,17.0,female,white
2006,working full time,divorced,0.0,42.0,18.0,female,white
2006,working full time,married,2.0,55.0,19.0,male,white
2006,working full time,never married,0.0,35.0,17.0,male,other
2006,retired,widowed,0.0,84.0,16.0,female,white
2006,working full time,married,4.0,47.0,16.0,male,white
2006,working full time,married,3.0,42.0,16.0,male,white
2006,working full time,married,2.0,47.0,16.0,male,white
2006,working full time,married,3.0,46.0,18.0,male,white
2006,working full time,married,1.0,50.0,15.0,male,white
2006,working full time,never married,1.0,26.0,10.0,female,white
2006,working full time,married,2.0,37.0,12.0,male,white
2006,retired,married,0.0,64.0,13.0,male,white
2006,working full time,married,3.0,53.0,16.0,male,white
2006,retired,married,3.0,70.0,12.0,male,white
2006,working full time,divorced,1.0,42.0,12.0,female,white
2006,working full time,married,2.0,43.0,12.0,male,white
2006,working full time,divorced,3.0,43.0,17.0,male,white
2006,working full time,married,4.0,31.0,15.0,male,white
2006,working full time,never married,2.0,43.0,14.0,female,other
2006,retired,divorced,2.0,70.0,18.0,female,white
2006,keeping house,married,4.0,38.0,16.0,female,white
2006,keeping house,married,2.0,26.0,13.0,female,white
2006,retired,divorced,0.0,65.0,14.0,male,white
2006,other,never married,0.0,49.0,13.0,female,white
2006,working full time,married,0.0,27.0,14.0,male,white
2006,working part time,married,0.0,29.0,10.0,male,white
2006,"unemployed, laid off, looking for work",divorced,1.0,24.0,11.0,female,white
2006,working full time,married,3.0,54.0,13.0,male,white
2006,working full time,never married,0.0,42.0,18.0,female,white
2006,working full time,married,4.0,30.0,13.0,male,white
2006,working full time,never married,0.0,47.0,16.0,female,white
2006,working full time,married,0.0,48.0,16.0,female,white
2006,working part time,divorced,4.0,71.0,17.0,female,white
2006,working part time,never married,0.0,24.0,17.0,male,white
2006,working full time,never married,0.0,46.0,16.0,female,white
2006,working part time,married,2.0,46.0,12.0,female,white
2006,retired,married,5.0,79.0,16.0,male,white
2006,working full time,married,2.0,49.0,12.0,female,white
2006,working full time,divorced,2.0,42.0,19.0,female,white
2006,retired,,0.0,63.0,14.0,male,white
2006,working full time,never married,0.0,36.0,17.0,male,white
2006,in school,married,0.0,24.0,16.0,female,white
2006,working part time,divorced,2.0,66.0,14.0,female,white
2006,working full time,never married,0.0,21.0,12.0,male,white
2006,retired,widowed,3.0,84.0,11.0,female,white
2006,working part time,never married,0.0,39.0,14.0,female,white
2006,working full time,never married,0.0,36.0,14.0,male,white
2006,working full time,divorced,3.0,57.0,20.0,male,white
2006,working full time,never married,0.0,36.0,13.0,male,white
2006,in school,married,0.0,21.0,14.0,female,other
2006,retired,widowed,3.0,89.0,10.0,female,white
2006,"unemployed, laid off, looking for work",never married,0.0,40.0,18.0,male,white
2006,working full time,widowed,3.0,55.0,14.0,female,white
2006,working full time,divorced,2.0,34.0,16.0,female,other
2006,working full time,never married,0.0,48.0,12.0,male,white
2006,retired,divorced,2.0,44.0,9.0,male,white
2006,keeping house,married,2.0,32.0,12.0,female,white
2006,retired,widowed,6.0,81.0,8.0,male,white
2006,working part time,married,2.0,60.0,10.0,female,white
2006,working full time,married,3.0,49.0,11.0,female,white
2006,working full time,divorced,1.0,45.0,12.0,male,black
2006,keeping house,never married,0.0,32.0,12.0,female,white
2006,retired,married,6.0,75.0,20.0,male,white
2006,working full time,married,2.0,27.0,12.0,female,other
2006,working full time,married,6.0,52.0,6.0,male,other
2006,working full time,married,2.0,27.0,12.0,male,white
2006,working full time,never married,0.0,29.0,4.0,male,other
2006,working part time,never married,1.0,22.0,7.0,male,other
2006,working full time,married,5.0,44.0,6.0,male,other
2006,working full time,married,8.0,61.0,5.0,male,other
2006,keeping house,separated,8.0,70.0,0.0,female,other
2006,working full time,married,3.0,50.0,10.0,male,other
2006,retired,married,3.0,61.0,14.0,female,white
2006,working part time,married,3.0,29.0,15.0,female,white
2006,working full time,never married,0.0,54.0,14.0,male,white
2006,keeping house,divorced,3.0,54.0,10.0,female,other
2006,retired,married,2.0,76.0,18.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,32.0,12.0,female,other
2006,retired,never married,0.0,47.0,12.0,female,white
2006,keeping house,married,1.0,29.0,13.0,female,white
2006,working part time,never married,1.0,23.0,13.0,female,white
2006,working part time,married,2.0,42.0,16.0,female,other
2006,working full time,married,2.0,37.0,16.0,male,other
2006,retired,never married,0.0,68.0,15.0,male,other
2006,working full time,married,0.0,42.0,15.0,female,white
2006,working full time,divorced,3.0,45.0,13.0,female,white
2006,working full time,divorced,4.0,44.0,11.0,female,white
2006,retired,widowed,3.0,69.0,12.0,female,white
2006,working full time,married,2.0,45.0,19.0,male,white
2006,working full time,married,2.0,40.0,16.0,male,other
2006,in school,never married,0.0,21.0,14.0,female,white
2006,working part time,never married,0.0,21.0,13.0,female,other
2006,working part time,married,4.0,62.0,18.0,male,white
2006,working full time,married,0.0,50.0,13.0,female,white
2006,working part time,married,4.0,36.0,10.0,female,white
2006,working full time,divorced,2.0,29.0,13.0,male,other
2006,retired,never married,0.0,71.0,12.0,male,white
2006,working full time,married,4.0,41.0,16.0,male,white
2006,working full time,married,1.0,50.0,12.0,male,white
2006,retired,divorced,2.0,68.0,12.0,female,white
2006,working full time,divorced,0.0,45.0,16.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",never married,1.0,55.0,14.0,male,white
2006,retired,widowed,4.0,71.0,12.0,female,white
2006,keeping house,married,0.0,41.0,13.0,male,white
2006,working full time,married,3.0,50.0,12.0,male,white
2006,working full time,divorced,2.0,48.0,17.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,1.0,29.0,16.0,male,white
2006,working full time,never married,0.0,51.0,15.0,female,white
2006,working full time,never married,0.0,22.0,14.0,male,white
2006,working full time,divorced,0.0,41.0,11.0,male,white
2006,working full time,never married,0.0,20.0,13.0,male,other
2006,other,never married,1.0,50.0,11.0,male,white
2006,working full time,,0.0,40.0,19.0,male,other
2006,working full time,married,2.0,28.0,13.0,female,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",separated,0.0,38.0,11.0,male,white
2006,working full time,never married,1.0,22.0,12.0,female,other
2006,working full time,separated,2.0,54.0,18.0,female,other
2006,working full time,separated,2.0,56.0,16.0,male,other
2006,"with a job, but not at work because of temporary illness, vacation, strike",never married,0.0,41.0,17.0,female,white
2006,"unemployed, laid off, looking for work",divorced,4.0,,13.0,female,white
2006,"unemployed, laid off, looking for work",never married,0.0,21.0,12.0,female,other
2006,working full time,married,3.0,42.0,14.0,female,other
2006,working full time,never married,0.0,25.0,14.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",married,2.0,43.0,13.0,female,other
2006,working part time,divorced,3.0,41.0,20.0,female,white
2006,other,never married,2.0,26.0,8.0,female,other
2006,working full time,divorced,2.0,48.0,13.0,male,white
2006,working full time,never married,0.0,24.0,16.0,female,other
2006,working full time,married,3.0,38.0,20.0,male,white
2006,keeping house,married,3.0,37.0,16.0,female,other
2006,working full time,married,3.0,35.0,14.0,female,other
2006,retired,married,1.0,68.0,12.0,female,white
2006,"unemployed, laid off, looking for work",never married,0.0,34.0,17.0,female,white
2006,other,married,1.0,58.0,17.0,male,other
2006,in school,never married,0.0,23.0,16.0,male,white
2006,working full time,never married,2.0,31.0,12.0,female,other
2006,working full time,married,2.0,59.0,12.0,female,other
2006,retired,never married,0.0,78.0,14.0,male,other
2006,keeping house,never married,1.0,60.0,9.0,female,other
2006,working full time,married,3.0,44.0,18.0,female,other
2006,working full time,married,0.0,46.0,16.0,female,other
2006,working part time,married,1.0,69.0,12.0,female,other
2006,working full time,separated,3.0,40.0,12.0,male,other
2006,retired,married,2.0,60.0,16.0,male,other
2006,working full time,married,2.0,51.0,19.0,female,other
2006,working full time,married,1.0,60.0,12.0,female,other
2006,working full time,married,3.0,56.0,16.0,male,white
2006,working full time,never married,0.0,24.0,12.0,female,white
2006,working full time,divorced,1.0,35.0,13.0,female,other
2006,working full time,married,3.0,45.0,16.0,male,white
2006,working full time,married,0.0,29.0,16.0,female,white
2006,working full time,married,0.0,64.0,17.0,male,white
2006,retired,married,5.0,67.0,12.0,male,white
2006,working full time,married,2.0,38.0,14.0,male,white
2006,keeping house,never married,2.0,38.0,14.0,female,white
2006,working full time,married,1.0,53.0,18.0,female,white
2006,working full time,married,2.0,47.0,16.0,male,white
2006,working part time,married,3.0,53.0,11.0,female,white
2006,working full time,married,3.0,62.0,12.0,female,white
2006,working part time,married,0.0,58.0,18.0,male,white
2006,other,married,2.0,57.0,16.0,male,white
2006,working full time,married,0.0,52.0,15.0,male,white
2006,other,married,1.0,35.0,17.0,male,white
2006,retired,married,2.0,65.0,18.0,male,white
2006,keeping house,divorced,4.0,36.0,14.0,female,white
2006,working full time,married,1.0,56.0,12.0,male,white
2006,working full time,never married,0.0,29.0,16.0,female,white
2006,retired,married,2.0,62.0,17.0,female,white
2006,retired,widowed,4.0,78.0,12.0,male,white
2006,working full time,never married,0.0,20.0,10.0,female,white
2006,retired,married,3.0,75.0,13.0,male,white
2006,working part time,married,2.0,52.0,13.0,female,white
2006,keeping house,married,3.0,65.0,16.0,male,white
2006,retired,widowed,2.0,89.0,11.0,male,white
2006,keeping house,married,2.0,53.0,14.0,female,white
2006,working full time,divorced,2.0,41.0,14.0,female,white
2006,retired,married,2.0,71.0,15.0,female,white
2006,working part time,never married,0.0,39.0,,female,black
2006,working full time,never married,1.0,22.0,16.0,female,white
2006,working full time,married,3.0,40.0,13.0,male,white
2006,retired,married,5.0,80.0,19.0,male,white
2006,working part time,married,3.0,42.0,15.0,female,white
2006,retired,separated,1.0,68.0,14.0,male,white
2006,working full time,married,4.0,59.0,16.0,male,white
2006,"with a job, but not at work because of temporary illness, vacation, strike",widowed,3.0,59.0,14.0,female,white
2006,keeping house,married,3.0,75.0,12.0,female,white
2006,working full time,married,0.0,25.0,12.0,male,white
